filepath,duration,analyse_harmonics,get_number_sylls,get_number_words,pauses,get_max_intensity,analyse_intensity,analyse_pitch,analyse_pitch_range,analyse_shimmer,analyse_jitter,spectral_slope,mean_spectral_rolloff,get_energy
i3jp22c6gua71_processed_51,10.0,7.491514887295885,1.0,0.7,0.5,102.41378144239464,67.65424153221869,166.26576768758872,481.3137457532934,0.1401561723525151,0.0357650998296068,-0.0145002877605519,1185.1262581928838,0.0237714210775884
i3jp22c6gua71_processed_53,10.0,7.985659657963357,1.3,1.0,0.1,105.6353792682969,72.5873363273434,276.070912390579,493.8875717275714,0.1262375450444884,0.0360025495612532,-0.0345983855555209,1847.1454139357052,0.0723748180505644
i3jp22c6gua71_processed_54,10.0,6.839569629967292,,,0.1,103.58979594947648,69.05283743535175,160.01914752887285,521.8484515606609,0.1665466988844717,0.0280172037076595,-0.0190813451474427,930.9206997112984,0.0321232343228621
i3jp22c6gua71_processed_55,10.0,8.741375636209073,1.3,0.9,0.3,107.34141385997675,73.98193547275183,122.72562315992454,377.3265586109896,0.1043205005405492,0.020872756103031,-0.0496571025421826,1408.565221207865,0.100224390482205
i3jp22c6gua71_processed_57,10.0,7.024721190163543,0.9,0.4,0.1,107.61168021152088,71.90462414478837,215.55408337921023,362.32388891263474,0.1585179438045083,0.0362867894344119,-0.0304163587309107,1137.3143190152934,0.06171665960901
i3jp22c6gua71_processed_58,10.0,8.544472627416939,1.7,1.3,0.1,105.96888276899512,72.36433822407294,270.07881664046243,522.7466152003888,0.1496718625903152,0.0288295501438541,-0.036252542256688,1775.839892517166,0.0690856145528038
i3jp22c6gua71_processed_59,10.0,9.404367697484965,0.4,0.2,0.2,106.97812503455091,70.34598698682525,150.41270770532964,518.7750089432878,0.1328993956431048,0.0288904368794244,-0.0226842798018001,1297.4705690152934,0.0438110631772287
i3jp22c6gua71_processed_6,10.0,7.7223047468550705,0.4,0.1,0.1,104.67097428642248,70.29487433605146,230.46721626164876,449.3475990356234,0.1437576834355831,0.0377172208647446,-0.0243970393557671,1358.178985252809,0.0426353510190723
i3jp22c6gua71_processed_62,10.0,9.020264599857455,0.9,0.6,0.1,102.73692005047316,70.46318218232321,192.03928793461336,496.5265677608581,0.1613859204427794,0.0317741244433211,-0.0317125680098894,789.084445224719,0.0442898631503
i3jp22c6gua71_processed_64,10.0,2.561619516244877,,,0.1,95.5932358664453,63.91746759290985,147.682387716264,495.5872834504708,0.2027048055609686,0.0451372529752057,-0.0062984627126367,1210.519321551186,0.0099019441289274
i3jp22c6gua71_processed_65,10.0,8.262041233166295,0.9,0.7,0.1,101.22288500158984,68.19331638183863,191.2867116462669,370.9128035625606,0.1639513173007817,0.0290289227182914,-0.0180993422032584,907.077213053995,0.0264576661234993
i3jp22c6gua71_processed_66,10.0,4.503351533569776,0.3,0.1,0.1,102.45355939111153,68.88515975829107,156.40993957235452,520.7271219907248,0.1750336061837415,0.0365638604680744,-0.0166128674044745,1279.5754574360176,0.0308058197827631
i3jp22c6gua71_processed_67,10.0,8.640497239923246,1.2,0.8,0.1,103.9147839524685,70.58489396710507,174.71584027914295,520.8396935596382,0.1579868798818041,0.0347032026437742,-0.029675495447098,1192.3992714185392,0.0455240269971109
i3jp22c6gua71_processed_68,10.0,6.574514341955992,1.8,1.1,0.1,96.72497208473948,66.31084098085688,149.45610582456573,520.9368963743374,0.178811406281716,0.0371203059954472,-0.0112587962285017,1258.1563085205992,0.0170243062640559
i3jp22c6gua71_processed_69,10.0,6.107528880401237,0.4,0.3,0.5,105.09735712862206,69.4654849234288,289.4948344611812,365.6221471205447,0.132389214060582,0.0337858644422759,-0.019916830201028,1065.933818078964,0.0351980085215424
i3jp22c6gua71_processed_7,10.0,4.7290462079072,,,0.1,100.69362225612043,63.80636508669262,145.66128521375444,390.3981675639522,0.1962076135933724,0.052067851160746,-0.006747509335469,1137.114373634519,0.0096248762632409
i3jp22c6gua71_processed_70,10.0,10.819197678996568,1.9,1.5,0.3,104.4491620973595,71.18309909896716,176.18437806162032,423.6060943201424,0.1269930898838848,0.0253486931702107,-0.0350827510242904,952.4898076622972,0.0524681517214485
i3jp22c6gua71_processed_71,10.0,8.799913334077425,2.3,1.4,0.1,103.16671971228402,70.01323787323436,135.00662222811906,222.64600409307,0.1356309158839755,0.0228234721245034,-0.0271397235022923,844.2943634909489,0.0401177809614649
i3jp22c6gua71_processed_72,10.0,9.950117584385897,,,0.2,103.8627291137935,71.79734579324324,217.37444598792277,380.1390013580786,0.1346986491460635,0.0245906925572917,-0.0376071874182961,1347.0320302746568,0.060220239790496
i3jp22c6gua71_processed_73,10.0,10.879028146854722,0.8,0.6,0.2,104.5065312067008,69.1151040660501,230.1113826515838,423.9513396867528,0.154844034864567,0.0298960584486204,-0.0204759148455568,878.6849689840824,0.0324573943164335
i3jp22c6gua71_processed_74,10.0,3.0113802592624848,,,0.1,100.47269591938618,63.5872695564066,158.65209617620627,483.1717192888111,0.2138263613746539,0.0529774919553005,-0.0053284236399879,1161.9825803682895,0.0091462376272102
i3jp22c6gua71_processed_75,10.0,10.364611647382306,2.1,1.6,0.1,108.39492603476975,73.13384502895572,270.6040475888724,460.8074151387108,0.129479890569165,0.0230003475988436,-0.0449687399965705,1647.1000604712858,0.0826123430924587
i3jp22c6gua71_processed_76,10.0,11.699642667650888,1.1,0.9,0.2,105.21157462474208,72.73024585968031,363.3175454562967,520.9565942561048,0.141510093888482,0.02576163304596,-0.0396600545683446,1177.803258622035,0.0749310551946497
i3jp22c6gua71_processed_78,10.0,8.553593978165662,1.3,1.1,0.1,104.43589630269771,71.28480652959428,204.39824966264575,509.0544518609257,0.1374016815709093,0.0294010393387273,-0.0325698672582207,1175.5038867431335,0.0535041430010363
i3jp22c6gua71_processed_79,10.0,2.578671198668129,0.6,0.3,0.1,95.5239492989662,62.52868122411577,139.96500078166892,327.32484887617,0.210335232854648,0.0474266706686285,-0.0047092787226442,1046.3391707631083,0.0071478301723012
i3jp22c6gua71_processed_8,10.0,6.258775689140287,,,0.1,105.9708265060411,69.40685019145336,215.35710835008933,524.3447214202098,0.1524039902323449,0.0462943578294282,-0.0236857369983279,984.1811505149813,0.0347283799504657
i3jp22c6gua71_processed_80,10.0,9.22843382293904,0.5,0.5,0.1,104.70272174205022,70.57872388899304,218.1056646996684,468.3994738370395,0.1406492347195359,0.0285332056993725,-0.0315160716890887,901.078851630774,0.0455133205271946
i3jp22c6gua71_processed_81,10.0,6.177104111157592,0.4,0.2,0.1,104.44767038768916,71.38223177735641,283.94351758430014,519.0717934021055,0.1442627096041577,0.0268916890871262,-0.0280478128343135,1354.1800776373284,0.0550326585393728
i3jp22c6gua71_processed_82,10.0,8.018742329854092,1.5,1.5,0.1,106.06220132022956,72.03784955652706,229.5817555339016,334.9364021892213,0.1111929148257046,0.0255973799963894,-0.0291221127415088,1540.3542203105494,0.0637424602633157
i3jp22c6gua71_processed_83,10.0,5.350836057637324,0.6,0.4,0.1,107.38337406629508,69.90417672470267,210.15617791867845,421.0192928254994,0.1711276962543692,0.0397604748144378,-0.0221634002231158,1088.4026802434455,0.0395288431157193
i3jp22c6gua71_processed_84,2.66702947845805,18.70446616970116,,,0.3749531308586427,108.19097594601556,77.4935379946869,403.04745962837296,213.4622687991545,0.0826296138779441,0.0100269330694384,-0.1185370611052649,958.411671290888,0.0595236547894989
i3jp22c6gua71_processed_9,10.0,8.529853039038075,1.1,0.9,0.1,104.04923623067928,68.39441346246981,240.6575095545321,516.8400330970007,0.1351198202094067,0.0263138085689331,-0.0170784403651597,1036.24192903402,0.0275125646326341
i3ord576y6h61_processed_1,10.0,10.4260817832276,,,1.5,103.08024287170844,64.44979542039997,270.1943011203425,499.11449595440814,0.1814695422661962,0.0228788313596998,-0.0069593831170144,602.5853913077403,0.0111130884682982
i3ord576y6h61_processed_2,6.4970068027210885,3.6320804988719617,,,2.3087578882561184,87.85776826778373,56.43113827341494,171.64695909749767,215.51542293539737,0.207059755968635,0.0205924842647711,-0.0012878708940209,423.0230701175624,0.0011408703413035
i5es1l4jvlk51_processed_0,10.0,2.212348613533946,,,0.1,105.53360234846542,78.53486803688934,80.31452709374175,130.21640377796973,0.1734508888316257,0.0748335601647415,-0.2371941747614556,380.3960869225968,0.2860728426945522
i5es1l4jvlk51_processed_1,10.0,1.8319128218727587,,,0.1,105.52955721715236,78.52993861692822,80.48964774242438,133.57243800369804,0.1653510483336022,0.0803729004792311,-0.2375900191334685,374.7226367431336,0.2860158034030658
i5es1l4jvlk51_processed_2,10.0,3.4253664049924333,,,0.1,105.79201718464616,78.60249144305945,80.78073158606884,104.1730702519244,0.1829352950006176,0.0725111002343223,-0.2326196707950902,541.6770296894507,0.290454760563458
i5es1l4jvlk51_processed_3,10.0,3.354891024503936,,,0.1,105.98214263455998,77.82380458669776,77.22769540895197,307.14024001328363,0.174212443980552,0.0511692591276675,-0.1841062721428752,634.5766522315855,0.2418933851395074
i5es1l4jvlk51_processed_4,10.0,2.87060923714251,,,0.1,105.5215576440344,78.07131596494257,90.72481199618386,219.8973173930949,0.1693953987467385,0.054197176785026,-0.1956415197144003,685.6626970193508,0.256260082899651
i5es1l4jvlk51_processed_5,9.94702947845805,1.8505211464124016,,,0.2010656479340505,105.70284449144916,78.63671857485852,90.58115493465824,142.47348077097806,0.1585231871206526,0.0709333440484956,-0.2421451296849935,354.9008243804893,0.290978365202284
i7dqk9jzlss51_processed_0,10.0,5.442638759983148,1.3,1.0,0.5,102.3801652902206,67.45480347324599,210.19169075839088,503.7259641663408,0.1314477503320734,0.0235319813076444,-0.0127497764065446,1696.5865422128588,0.0221437956637091
i7dqk9jzlss51_processed_1,10.0,11.879319372805597,0.9,0.9,0.2,111.05340996195694,76.38378681299143,303.9930864529502,486.5843216684357,0.1147423940143072,0.0172714025759385,-0.0769370274473856,1685.389600889513,0.1734872947247446
i7dqk9jzlss51_processed_2,10.0,8.635164012489506,,,0.1,111.07621264436771,75.41717190946241,368.0201835928326,521.3807161540551,0.1300391434039938,0.0176217591280246,-0.0565322391989469,1640.6518219413233,0.1433051626912589
i7dqk9jzlss51_processed_3,10.0,7.693349764313995,1.0,0.6,0.3,111.9730991500672,75.66608268464002,267.45363938234544,523.3633324445215,0.1233912350558632,0.024635775489659,-0.0555082224451147,1640.6518219413233,0.146741579583133
i7dqk9jzlss51_processed_4,7.110022675736961,8.989357830131244,0.4219409282700421,0.140646976090014,0.140646976090014,107.40805507007325,74.0051476571069,362.02357476370673,464.6570957152718,0.1118629744691219,0.0184528212422507,-0.0590939868717484,1063.318085252193,0.0710955368009696
i8diucxaym671_processed_0,9.853015873015874,4.171614793972204,,,0.1014919313914543,106.40581705920982,77.25549095177064,161.38109604799314,36.83197694928131,0.1496264124768629,0.0119714105482501,-0.1117654115260399,3162.832525712025,0.2081814391697359
iabuib3sl9i51_processed_0,10.0,5.687989451503019,0.5,0.5,0.2,108.26601189134188,77.97527110586087,138.1534177805733,510.8565577940781,0.2154152349720107,0.0731666012928151,-0.2121103906940591,526.8560783395756,0.2492104701069668
iabuib3sl9i51_processed_1,10.0,7.499365041216778,0.3,0.1,0.1,105.4540206353516,71.48660411010239,428.7002492808234,509.7841661477813,0.2096009002184494,0.0801206218678634,-0.0386781144366722,441.954271028402,0.0563534847438519
iabuib3sl9i51_processed_10,8.173015873015872,6.118894505531513,0.6117704637220115,0.3670622782332069,0.1223540927444023,105.9883131080146,76.80779189462463,283.3318756817131,508.8882343672011,0.1908628894902342,0.054126299381003,-0.1590254225183285,431.5966424141221,0.1563646352291155
iabuib3sl9i51_processed_2,10.0,5.7613675310995,0.4,0.1,0.1,101.35807027627494,70.14432529392684,80.91133882180758,520.4037110215354,0.2509410292492913,0.0945172894041329,-0.033727509962727,307.66595466604247,0.0412442078291593
iabuib3sl9i51_processed_3,10.0,6.001664777375519,,,0.1,105.26681608460076,70.44196724012758,377.14904785345885,523.0358026162053,0.2285849321965527,0.0802355929316151,-0.035052591197569,274.8499190465044,0.0442992267630179
iabuib3sl9i51_processed_4,10.0,4.868257163065294,,,0.1,102.63470394798196,70.75544592390392,372.079354648364,519.6172361087188,0.2340915006712667,0.0816083845724353,-0.0372808781837573,371.6234833411361,0.0475410490535723
iabuib3sl9i51_processed_5,10.0,5.219253963452489,,,0.2,101.96269135540916,70.89551059396148,394.2799141273293,521.6913155096846,0.240070196711188,0.0780327444256842,-0.0410947871048553,352.27876775124844,0.0491373651189448
iabuib3sl9i51_processed_6,10.0,9.123564221394163,1.8,1.5,0.2,108.93337800565126,72.58881917634872,274.3913128380663,515.8140469928218,0.1388935981041969,0.0314742923524937,-0.0412329797416122,987.1053517088015,0.0726360015595516
iabuib3sl9i51_processed_7,10.0,6.062308701789586,0.2,0.1,0.1,107.90033430459349,74.31141693141645,339.335403421732,524.8214075211781,0.1972530819629212,0.0480411468866452,-0.0686356974689659,621.0553458567416,0.1072950136832223
iabuib3sl9i51_processed_8,10.0,8.23602595648075,2.3,1.5,0.1,106.03192874826296,71.12529815717087,355.4866499920543,524.3772509248146,0.1495772933927245,0.0399599367780202,-0.0239776097715386,765.51588346598,0.0516095358429447
iajs1brhnge61_processed_0,10.0,10.284028280413928,1.8,0.6,0.4,109.7330850980562,72.56091637361851,383.9666460089133,513.2239584570057,0.1291375949581338,0.0245894226652925,-0.0218721806962922,1862.2662833567413,0.0717530455778663
iajs1brhnge61_processed_1,10.0,10.839575156545214,1.1,0.6,0.7,107.77798325179488,73.18533039371847,413.62426030481606,496.81087090799497,0.115560459149342,0.0210501993662344,-0.0166711610727913,2504.865743991885,0.0839057724029892
iajs1brhnge61_processed_10,10.0,4.918928058474775,,,0.1,109.14147094594642,76.86601934551874,393.2728017762641,468.9789731380786,0.1892212093045511,0.0401371815592101,-0.0689400947182651,1832.674367002185,0.1955509045524668
iajs1brhnge61_processed_11,10.0,8.96508483643501,,,0.2,110.10265697076753,74.66419747344302,345.42095067639207,510.2769535926283,0.1209020813619612,0.025817692862786,-0.0385740414645348,2071.7840492353307,0.1176620419219689
iajs1brhnge61_processed_12,6.90702947845805,6.373718702308963,0.2895613146083683,0.1447806573041841,0.1447806573041841,108.49401595292969,77.28467585717635,338.05537027641697,521.2406445458096,0.1923239406001828,0.034484859355837,-0.0774646459500819,1788.6403218073106,0.1470547723874721
iajs1brhnge61_processed_2,10.0,5.067210749953683,,,0.1,108.99075716417136,74.58659156180596,467.9162886176798,523.6406280920315,0.1983433646527014,0.0425390162817401,-0.048573926300006,1460.700979244694,0.1159814191706148
iajs1brhnge61_processed_3,10.0,3.9306341456208007,,,0.2,108.52642949795649,76.53315906478345,364.38859416991954,518.070942511044,0.1942733185205272,0.0405671500836416,-0.0562959156874018,1822.327193547129,0.1793463668855401
iajs1brhnge61_processed_4,10.0,3.393539623086129,,,0.1,107.87863467192996,77.6197621594487,355.60503163039454,522.6380353900399,0.1896538851523282,0.0484004522340058,-0.0720379291567665,1743.773652075531,0.2307950621409497
iajs1brhnge61_processed_5,10.0,4.407598302290227,,,0.1,106.92258211748496,75.07316337365413,424.2258821790265,494.6781394300594,0.2035938498659913,0.0460690877665177,-0.0453967684149254,1652.9234696863296,0.1292850114451915
iajs1brhnge61_processed_6,10.0,7.566568061307653,,,0.1,109.41161818513876,76.80507759932252,463.7030270961966,516.5319090436356,0.1712435009374958,0.0317785804659041,-0.0715413050193088,1679.4412258114855,0.1909725392697873
iajs1brhnge61_processed_7,10.0,6.330668365285545,0.7,0.7,0.2,105.07906328434208,70.50310669281721,398.5992741711586,477.4211659810151,0.1814974273726467,0.0343184581731872,-0.0198122278734876,1802.8325189216605,0.0446650064272253
iajs1brhnge61_processed_8,10.0,11.789049911467757,2.2,1.6,0.5,107.45081014125148,70.45902986642875,383.8201299146151,515.6416887051269,0.1592904294800535,0.0294159747958462,-0.0153736786425195,1593.0898144897003,0.0444930879176972
iajs1brhnge61_processed_9,10.0,6.59003069541809,,,0.3,108.79265109040192,75.33211813684267,414.32864195617816,496.9622640489192,0.1309742377337772,0.0279620544807497,-0.0304369363153154,2201.323662804308,0.139242251455876
iaws68pulnl51_processed_0,10.0,9.926666835787485,1.3,0.5,0.1,107.50300513783664,71.17402390386263,207.4614100721576,521.9063597028355,0.140055959180587,0.0265256120830925,-0.0360053043013983,780.1618826076779,0.0521667773992424
iaws68pulnl51_processed_1,10.0,0.2425591903803813,,,0.1,99.8553880424837,66.13640468099928,171.8112789029235,337.5898101596299,0.2336041710375241,0.0585081263920033,-0.0120682853006323,817.3767166042447,0.0165243227980148
iaws68pulnl51_processed_2,10.0,10.41971033390594,0.4,0.2,0.1,107.36463789045246,69.01238045608689,160.4985427746881,212.57498379181823,0.1406712322071899,0.0358740476774722,-0.0240719459237697,1119.5191801264043,0.0331149389348138
iaws68pulnl51_processed_3,10.0,10.6388396801098,,,0.1,109.28223009695492,73.96827419115104,183.7522261853672,494.70179439840433,0.1425732215199296,0.0353702420929039,-0.060300092027526,1043.0400719803372,0.0991934150427502
iaws68pulnl51_processed_4,3.9030385487528334,3.0583336812130546,,,1.2810658467845246,103.842298195351,70.11996160836601,443.4369763037967,515.747652561607,0.2299565112501687,0.0525398739540091,-0.0135743728648095,1317.4514526757189,0.0157985040129424
id9r7h75upx61_processed_0,10.0,6.3594032989151925,1.5,0.8,0.2,111.5407009848345,79.60081810243189,215.62183617251264,475.80631756518,0.1645724272223709,0.0327152291797846,-0.230283853471265,1116.5699857599875,0.3657755345301654
id9r7h75upx61_processed_1,10.0,7.053666059374448,,,0.1,109.62418200299484,76.36891848732418,297.0973778604574,520.0358362841084,0.161768410363376,0.0302191085453792,-0.0636818299867155,1640.7517946317105,0.173314580324945
id9r7h75upx61_processed_2,3.8670294784580497,4.19892248225955,,,0.2585983966899405,104.6221309275704,73.31939313075202,226.556229127863,498.6206514344739,0.1821440204309221,0.0296433358218632,-0.0395912492710707,1393.488533266129,0.0332644272017253
ifh1kutiypb61_processed_0,10.0,4.684824626907406,,,0.1,107.92220185150757,75.48494916583007,160.73494313084785,516.6891210197273,0.184366377962494,0.0326569220518252,-0.0887788418608933,1164.3569317649813,0.1412512936324249
ifh1kutiypb61_processed_1,10.0,3.606221559050487,,,0.1,104.92884504434284,74.13153221668125,103.0808173477187,473.2434886308085,0.1941619191413079,0.0441346017879941,-0.062697416275131,1298.320336883583,0.1037422765979426
ifh1kutiypb61_processed_2,10.0,4.10910286803304,,,0.1,106.59776749981177,75.2954436219922,85.48619881921269,392.1375020349086,0.1806245462663289,0.037134499393494,-0.0996524309497099,1145.8369908707866,0.1349855703606299
ifh1kutiypb61_processed_3,10.0,2.629648295632196,,,0.1,104.18978150838578,73.1703653618645,243.0898744618262,516.1315048203552,0.2004293570751804,0.0404288600735884,-0.0498751147855239,1279.725416471598,0.0825699109994845
ifh1kutiypb61_processed_4,10.0,3.87634018754059,,,0.1,104.44491391739368,73.6326938650248,84.87149673765559,359.5759854410496,0.1896002426255979,0.0578976136396625,-0.0473715215010227,1243.9102001404494,0.0920015993036261
ifh1kutiypb61_processed_5,8.857006802721088,1.1704469529487167,,,0.1129050468555944,104.10653251593148,74.08714866306602,106.6685627614072,444.97166694764303,0.1895536220629086,0.0714277240414084,-0.0438188902271682,1698.7277178697184,0.0903046213502966
igyp8zm15tq51_processed_0,10.0,8.98324016388166,,,0.1,105.80979968997907,72.44009166496669,444.55389054516553,524.4964919976098,0.1158410285718515,0.0926973466316888,-0.0194538683811968,1168.9806686953807,0.0698409369551567
igyp8zm15tq51_processed_1,10.0,4.697775358233125,,,0.1,104.08185583301444,73.01458947058288,301.7721098312089,466.5929366651394,0.1691593953444058,0.0759179815477407,-0.03385543592705,988.9548464809614,0.0799137526565221
igyp8zm15tq51_processed_2,10.0,2.217410688512196,,,0.1,103.01676461797176,71.5805362183292,305.98742522479307,523.1313249170122,0.1790141259606391,0.0761462329176231,-0.0220158751907307,1037.566567181648,0.0578013398990151
igyp8zm15tq51_processed_3,10.0,6.617938545994882,,,0.1,103.3265989554058,71.08207954115049,250.21631516782315,491.2793033120482,0.1192302864426978,0.0701442516997136,-0.0150407154474666,1266.753959893883,0.0513778534856925
igyp8zm15tq51_processed_4,10.0,2.22506041272268,,,0.1,103.45437402308546,72.78403445702466,334.9870937055475,493.357538350969,0.2104118374173611,0.0570583095200547,-0.0365376328218507,1010.6489202949438,0.075580752420176
igyp8zm15tq51_processed_5,6.1270294784580495,3.05949755128238,,,0.1632120124041129,104.58459232393814,73.15993690825876,310.1038216933467,350.70164432352755,0.2048931904166324,0.0436340036054765,-0.0384402892662101,1001.0988814282076,0.0502650319144643
ihekya6ws4471_processed_0,10.0,3.5295078711786934,2.4,1.3,0.1,103.28042370573272,70.42179305259903,121.81816638506096,488.0532767934399,0.1527121071706086,0.0285959237353111,-0.0279593381731045,1376.4240012484397,0.0441268401109555
ihekya6ws4471_processed_1,10.0,3.1024834751178627,0.8,0.4,0.1,100.5822069996409,69.99641433959279,133.9948096325211,372.5408660331424,0.1775730465977879,0.0329941397285056,-0.0232616601294486,1264.604547050562,0.0401563828445893
ihekya6ws4471_processed_10,10.0,4.901777920280788,3.2,2.0,0.1,103.4902213860888,71.55246353625189,138.9484682471895,298.5567489950392,0.1408793952609374,0.0262273805826316,-0.0375853556227814,1404.8912248361423,0.0569996691396469
ihekya6ws4471_processed_11,10.0,8.216106033504568,4.8,2.6,0.1,104.09788390770686,71.17884532983616,124.98384453719558,191.45238695906164,0.1317155405631368,0.0308291794694674,-0.0363174176195851,1141.713117392322,0.0527515737623131
ihekya6ws4471_processed_12,10.0,0.5475652764398585,1.2,0.9,0.1,107.548225178256,76.35026369766622,122.39104401306976,69.7364314886145,0.1508196428119403,0.0330798714860093,-0.1484395809910889,433.1316811017478,0.1724382839799703
ihekya6ws4471_processed_13,10.0,-0.9748687154799646,,,0.1,100.33486700155932,70.91838929322182,118.41487519005705,225.95387341490488,0.1955168779243437,0.0451551732515308,-0.0355133598634067,660.8694698033707,0.0493286705795714
ihekya6ws4471_processed_14,10.0,4.261038118313323,1.3,0.7,0.1,101.32120590074798,70.78821966554708,201.3091068819662,501.8730198489202,0.1803457200963692,0.0188953831842901,-0.027597755204484,1387.2710381554307,0.048281190165042
ihekya6ws4471_processed_15,10.0,0.6274462931145838,1.2,1.0,0.1,110.27241164563054,78.76479430665198,165.43350401322064,444.942318295768,0.1771942355682853,0.0393410328926669,-0.2532550697758501,529.6053273252185,0.300884980083516
ihekya6ws4471_processed_16,10.0,1.5789773933929403,,,0.1,108.74559309539416,75.23890437273317,204.08057487726356,319.33931478092245,0.1775284480825426,0.0277070231250249,-0.0998969349878976,944.9168763654808,0.134427074872811
ihekya6ws4471_processed_17,10.0,2.7784518841559978,0.4,0.4,0.2,100.68234825659717,70.18923619430127,205.1188301420464,495.020074725068,0.1745151327496663,0.0259315723490099,-0.0250999121462972,1035.442147510924,0.0418365128451211
ihekya6ws4471_processed_18,10.0,8.188653913473512,4.6,2.5,0.1,104.75016022228472,72.27538262913443,130.53073603268376,343.9203997814133,0.1419691217887007,0.0331323299555649,-0.0491316985549773,1299.9698862749688,0.0679783186737574
ihekya6ws4471_processed_19,10.0,5.839182838844761,1.2,0.7,0.1,103.77877703247898,70.60904190591336,197.40592463258244,501.9738353243503,0.1563598861011515,0.0207135271871503,-0.0282535200153995,1229.539125897316,0.0460682949339582
ihekya6ws4471_processed_2,10.0,0.3070663977820416,0.5,0.3,0.1,99.6509354503226,69.90166762230028,176.38319507851185,435.8906429487207,0.1701626698080469,0.0288208578183745,-0.0190938256990966,1317.0902095037454,0.0390919574505872
ihekya6ws4471_processed_20,10.0,-0.0106149008318132,1.0,0.7,0.1,99.00956465931216,70.2820296646285,181.58008581519707,348.5740839048553,0.1780063871632688,0.0190662674445349,-0.0215209429491265,1181.352289130774,0.0426801107301968
ihekya6ws4471_processed_21,10.0,-0.3243000941715961,,,0.1,98.57627630087744,70.08092795646112,203.33726064269703,279.7795637612157,0.1850435451913256,0.0235179007118117,-0.0199137533867525,1223.9156620630465,0.0407622545094345
ihekya6ws4471_processed_22,10.0,4.15722746990904,2.6,1.9,0.1,103.322818187802,71.05891609792793,131.5157512220634,437.1089075619325,0.1559850800561544,0.0320280395673091,-0.0329412965404163,1396.7184573970037,0.0510016082096602
ihekya6ws4471_processed_23,10.0,2.46796055147472,2.3,1.7,0.1,99.80214434772296,69.3606529547816,154.87502764468042,523.2165680841468,0.177395639193192,0.0389833638320254,-0.0187848415663547,1089.7523115636704,0.0344503374951552
ihekya6ws4471_processed_24,10.0,8.676977677200401,5.0,3.3,0.1,104.61642668678816,72.39180702425884,115.93255991822646,520.7569523875055,0.1382068236078996,0.0283864202704088,-0.0507278633748106,1394.7939831070537,0.0692005448628673
ihekya6ws4471_processed_25,10.0,8.24379491391931,5.5,3.3,0.1,102.84169136831213,72.52010912263438,127.0206930832578,98.38342163864628,0.1397769589587575,0.0321157209229146,-0.0519843194244049,1850.2195741651065,0.0723063550911417
ihekya6ws4471_processed_26,10.0,5.562814558946564,1.7,1.5,0.2,100.0745516252554,69.79983480776353,228.40021879041444,472.4593283608445,0.1776051351719056,0.0177413550837709,-0.0228540262623645,949.0657430165418,0.0381857642077763
ihekya6ws4471_processed_27,10.0,1.8422160185140304,0.5,0.3,0.1,100.53063919269266,69.17046707379245,190.06916228069528,463.0819883690799,0.1614414311513065,0.0222974274011512,-0.0194497748942189,1017.2221246878902,0.033007239960522
ihekya6ws4471_processed_28,10.0,1.925277925302025,0.2,0.1,0.1,100.10902730049972,69.84334045706656,164.5367284972462,409.46331441719417,0.1954688003881057,0.028462065378528,-0.023241738459977,997.9523886157928,0.0385566603634457
ihekya6ws4471_processed_29,10.0,2.720841349290001,3.2,2.5,0.1,99.69761215944092,70.54616109325198,184.20232549403943,493.1850132699569,0.1750449422524301,0.023961606379683,-0.0274418832057649,1059.0107092696628,0.0454564809688114
ihekya6ws4471_processed_3,10.0,0.9618493507884668,1.2,1.1,0.1,101.70347321639484,70.29920715367484,204.07439955560545,285.4626341572064,0.1887610079691623,0.0175391682043692,-0.0234557911667987,1117.019862866729,0.0428387946249858
ihekya6ws4471_processed_30,10.0,5.768475638769901,1.4,0.7,0.1,104.9977613802592,70.90008080368311,166.11417260376842,519.6709288923179,0.1654441849176168,0.0332445104808787,-0.0299186639624632,1507.4132188280275,0.0492093639855641
ihekya6ws4471_processed_31,10.0,0.6090365822398265,1.7,0.7,0.1,100.94938605324197,70.28963544402646,170.7429697393206,365.9170316969561,0.1795410313843011,0.0240737667816985,-0.026991604187183,865.2886284722222,0.0428786111511581
ihekya6ws4471_processed_32,10.0,4.903348529448314,2.8,1.6,0.1,104.61507871052294,72.53528304419484,129.12672393778507,514.8218064107966,0.1661263682379721,0.0371009842984291,-0.0533272596815947,1384.1218984082398,0.0715528147984247
ihekya6ws4471_processed_33,10.0,1.78491811298799,,,0.1,99.96285220688546,67.85898678175906,139.42459747379488,496.51277588149264,0.2099487464840142,0.0578881645646501,-0.0168675378061409,536.0785590277778,0.0243431816106991
ihekya6ws4471_processed_34,10.0,1.6551592966140318,1.1,0.8,0.1,101.5264856218546,70.76774804976088,145.09174027359978,520.8406359299645,0.2121750147269537,0.0498413626434525,-0.0286685582708011,953.0396574594256,0.0475887324529709
ihekya6ws4471_processed_35,10.0,3.604163097574873,1.1,1.3,0.1,99.88223447300815,70.68528585536485,306.2235366747692,505.2749194459653,0.175519951188086,0.0183461129359896,-0.0265779089845668,1176.2286887484397,0.0469688363563036
ihekya6ws4471_processed_36,10.0,-1.895883332082325,,,0.1,109.2166278898888,77.77572598096367,95.80034492779174,55.1451596903909,0.2421587357330521,0.0687448118962286,-0.2058765532811687,183.9747434847066,0.2371140653585219
