filepath,duration,analyse_harmonics,get_number_sylls,get_number_words,pauses,get_max_intensity,analyse_intensity,analyse_pitch,analyse_pitch_range,analyse_shimmer,analyse_jitter,spectral_slope,mean_spectral_rolloff,get_energy
0xtsru74ihq61_processed_0,10.0,-1.1032937362276385,NA,NA,0.0,73.20959151307508,40.504186967490924,136.880738063774,406.77863195869554,0.22854188474954856,0.07674573453211597,-4.017048054396442e-05,129.3146750156055,8.882132619813394e-05
0xtsru74ihq61_processed_1,10.0,-1.1080800098822545,NA,NA,0.0,73.10428919233536,40.704202583248616,137.4095292893994,332.93099372721787,0.2227922774933775,0.06832244894203517,-4.152412047365132e-05,128.3899276295256,9.169177028525154e-05
0xtsru74ihq61_processed_2,10.0,-0.9134316194332982,NA,NA,0.0,73.06295484940506,40.73237390293354,136.04203727506382,334.542807004784,0.18258727003246847,0.07524874404808458,-3.93623652163383e-05,151.08372834737827,8.489597825003632e-05
0xtsru74ihq61_processed_3,10.0,-0.6867764609309557,NA,NA,0.0,72.31651954801522,40.90514111278287,139.2110354651953,426.734150393007,0.19380068958123436,0.0793655822376776,-4.0744007519774484e-05,129.68957260455682,8.73019623880585e-05
0y9831he72u61_processed_0,10.0,5.762759930392386,NA,NA,0.1,110.30311215274762,77.31364844719928,322.094252908949,523.2399943453203,0.18120287940479995,0.030146953087836083,-0.10147926507818919,902.80338053995,0.21457912009791955
0y9831he72u61_processed_1,10.0,3.403029787801139,NA,NA,0.1,111.32749775787259,79.12555797441894,278.13673925707724,522.8393817877877,0.18282602801699893,0.033260353720537636,-0.1755186750300664,931.0956519194757,0.3302809662131282
0y9831he72u61_processed_2,10.0,4.170162905098383,NA,NA,0.1,111.20899310461442,78.30467665981953,288.2334109600913,523.2216669048997,0.18241134950462545,0.02559266990636122,-0.12900665594353475,1046.689075179463,0.2743111327086517
0y9831he72u61_processed_4,10.0,4.947122703478537,NA,NA,0.1,107.36744761761781,74.72185859860639,340.70901415831895,520.1809065807646,0.16674703211694253,0.02842010139525959,-0.05229673356088096,1225.265293383271,0.11820587971870554
0ziwjvz4lqf71_processed_0,10.0,7.8046511230702835,2.2,1.4,0.1,103.6641965233932,72.58006117948791,183.80984140421373,398.3182228076687,0.1871991633607145,0.0314206127267628,-0.05007414879094583,913.0755744772159,0.07205106994782788
0ziwjvz4lqf71_processed_1,10.0,6.9843969159422645,2.1,1.5,0.2,109.08688095929166,76.14187031142775,256.37423291764856,515.4459369954596,0.1874417247040619,0.03177157588280001,-0.10770208990923466,1256.356800093633,0.16365116953011116
0ziwjvz4lqf71_processed_2,6.7300226757369614,7.64935784274058,2.080237741456166,1.4858841010401187,0.1485884101040119,105.53330216944869,74.84524974553962,264.61812375957265,453.7191896491756,0.16583341407080582,0.028767128938045443,-0.07567323164241263,1736.0907786410019,0.08155784332911814
1067bauoiy661_processed_0,10.0,4.8668030816690795,0.2,0.1,0.1,111.41103320988401,75.00299791801399,350.11392667747407,522.1744296960479,0.16599640412773742,0.037801339870893215,-0.08290127300277489,787.5348685237203,0.12605596806509128
1067bauoiy661_processed_1,10.0,5.319233885981284,NA,NA,0.1,111.22811190466409,75.52337082685409,353.5799118580402,434.5083344885427,0.2040572719726685,0.030382871880010383,-0.0931986575330655,687.4871986189139,0.1421469007605968
1067bauoiy661_processed_3,10.0,1.2185856039500955,NA,NA,0.2,100.31681667250453,68.90328432330703,497.0680056612238,368.2913440107775,0.20990347803261372,0.02060510349943104,-0.024922293437243156,488.4665652309613,0.03120447011112507
1067bauoiy661_processed_4,10.0,2.9977391253383785,NA,NA,0.2,101.79348569379852,68.4738681611439,396.8005143481086,522.7652779695427,0.21818996288462153,0.03893121658488385,-0.020543059542991515,802.8056969803371,0.028054998390687008
10hlpt9o0wd61_processed_0,10.0,6.986908888554491,4.0,2.9,1.9,93.29272384034485,57.85257258123601,254.9734660645661,312.5452871315224,0.160234702437326,0.032868201151737886,-0.001206962317636435,1615.1587858926341,0.002436075150675606
10hlpt9o0wd61_processed_1,10.0,2.268873076990594,NA,NA,2.3,87.18814900169242,54.40097035269248,227.6152374468862,288.230082644672,0.18221860388285713,0.02896600955049626,-0.0006633139919343138,848.2682779338327,0.0011035246775718405
10hlpt9o0wd61_processed_10,10.0,5.668432708738552,3.2,2.4,2.8,90.659862909803,56.43857691633397,293.41304360273216,448.2388112691669,0.16622985861025555,0.04218198108199385,-0.0009054907563369722,1334.0605736969412,0.001756116157300615
10hlpt9o0wd61_processed_11,10.0,3.693248177896576,2.1,1.7,1.7,90.51688933384334,57.115458087558196,270.58975560828037,459.5900757062096,0.16094604749887567,0.014460978130695159,-0.001405571845687329,1065.5839136626093,0.002052346267591929
10hlpt9o0wd61_processed_12,10.0,3.2315775140010192,1.2,0.8,1.0,101.27361930325631,65.49654810051419,269.2486534280991,417.17169076366486,0.15802342163653374,0.018140632060478182,-0.011145609266029205,973.7839907147315,0.014136287490211542
10hlpt9o0wd61_processed_13,8.68,8.492160246906478,2.1889400921658986,1.728110599078341,1.8433179723502304,92.90690626895723,59.79055397370719,278.87320448514276,351.13417933275787,0.12918568690674928,0.01599345459169405,-0.001563549503975801,1749.3791251346984,0.0032969764657173072
10hlpt9o0wd61_processed_2,10.0,5.898792526195809,1.2,1.2,1.7,97.64679827795706,59.32302762593644,251.91578523837674,430.621452381081,0.17266040731469637,0.029897317173538232,-0.0022118923320688538,1365.10209406211,0.00340566585828977
10hlpt9o0wd61_processed_3,10.0,2.4052407132735345,1.0,0.8,2.1,100.25723133627027,63.682132992578325,207.79913116637533,488.24253073408414,0.16478283053027065,0.018614921192592965,-0.0069727925223570745,1025.4198852996255,0.009283058045723009
10hlpt9o0wd61_processed_4,10.0,6.9496490809112235,3.8,2.7,1.3,93.55100647292124,59.04290606762072,226.99711568379936,497.45279241002504,0.14258344645996898,0.018315363078871476,-0.0015546510026558159,2171.156903480025,0.0031911084811484516
10hlpt9o0wd61_processed_5,10.0,6.801188742550044,3.9,2.8,1.9,91.09797115937879,58.654413405447116,253.74361400813603,488.15313644554726,0.13996955200829755,0.021906676021191843,-0.0013378655436604877,1742.6239661360798,0.002920217596639607
10hlpt9o0wd61_processed_6,10.0,4.2305543605658125,1.5,0.9,0.6,96.22530151300924,60.378285381458845,231.01274244321448,315.2604317991517,0.1615740650322341,0.030632054281847173,-0.002942764078474936,919.173908590824,0.004340509788885053
10hlpt9o0wd61_processed_7,10.0,7.636184713519595,3.2,2.3,1.3,94.24358315287,59.36874966557711,146.76562084797283,514.4792462435657,0.17000969610933245,0.047750785182166175,-0.0019493073638467472,955.8888791354557,0.0035198150876482636
10hlpt9o0wd61_processed_8,10.0,6.873741086043624,2.5,2.0,1.3,92.59812442013046,59.54045467444231,225.77599756000524,501.71601536936987,0.14985438065630086,0.02053750187704322,-0.0018602903917418502,1564.1977069678526,0.003708165410973985
10hlpt9o0wd61_processed_9,10.0,5.245795985096554,1.6,1.3,2.8,93.64406064344438,58.356724404547606,293.940451891281,520.951136040189,0.16226505132056707,0.03481753707593736,-0.0017984672647327542,889.0321424391386,0.0027277140686346683
11fnzs4vvcq51_processed_0,10.0,5.200733763972578,NA,NA,0.3,100.50083031699626,61.15033883948077,158.2923579931433,445.96033501996135,0.18601882578615592,0.05266976224979581,-0.0019130673434611593,736.0989193196006,0.00518342323488711
11fnzs4vvcq51_processed_1,10.0,4.280748183500998,NA,NA,0.4,97.55167009468913,58.524877183990974,133.6422561567117,443.460059793409,0.2342226606312726,0.06145965816032273,-0.0013145616319079456,699.2589829119851,0.002835018986428622
11fnzs4vvcq51_processed_2,1.2470294784580498,-0.2732097970267754,NA,NA,0.8019246190858058,83.73078214397722,55.75729532197181,126.5464932819831,13.416461911824697,0.1932605608133911,0.08281517681829083,-0.0011549153547134024,728.7109375,0.00018198225150990765
11pnt0c205g61_processed_0,10.0,14.183887194231328,0.8,0.8,0.1,106.68681302740056,74.7854717312699,286.9274310146122,443.0712653323655,0.13176027920058436,0.02559699261279891,-0.08032767791744165,586.764713053995,0.11971631761781464
11pnt0c205g61_processed_1,10.0,14.847119579729632,0.3,0.4,0.1,108.67843914212621,74.91226876325402,303.8516610139582,498.56946794305543,0.1322391548867284,0.025485928879988337,-0.0880411669865332,614.1572302200375,0.12418413370793374
11pnt0c205g61_processed_2,10.0,16.96454172762482,NA,NA,0.1,106.84692803584652,74.92618498263053,280.099982055558,283.1483164343905,0.10462448692415344,0.020663309296006644,-0.08698953171786823,584.0154640683521,0.12568512931763445
11pnt0c205g61_processed_3,10.0,14.410844127022614,0.2,0.1,0.6,108.09299657326898,75.4215054599583,298.0727339771553,323.34871470187096,0.11837465478481886,0.02267386178574921,-0.08653918216760755,1225.0153616573034,0.13993772131989923
11pnt0c205g61_processed_4,10.0,15.816307382853504,2.2,1.2,0.3,106.27467231079201,75.25531704693346,312.7233140166291,513.8956828832262,0.10117736604324656,0.021215580752681755,-0.08411401773620965,821.4506037375156,0.1340794923055364
11pnt0c205g61_processed_5,2.2500226757369615,14.519967651475659,NA,NA,0.4444444444444444,104.16175052582012,74.42351006963594,298.61896355310625,187.72968760066183,0.10030150420626799,0.020827394763204065,-0.06893821841898257,754.3270890883978,0.024309166477590526
11xpj2du98d71_processed_0,10.0,5.124735134918772,0.4,0.4,0.1,109.71352949393479,77.04986436493708,110.6121880058385,466.06483509468643,0.17850859320903062,0.05420635553291941,-0.15407642294486856,625.9790008583021,0.2016934784512414
11xpj2du98d71_processed_1,3.60702947845805,6.706014436689375,2.772387025228722,2.2179096201829775,0.2772387025228722,105.5939439965457,75.96526060346162,164.38670785406498,174.42224099121546,0.1649871052373844,0.04982681928425926,-0.10955968478216455,788.7279682093425,0.05644833870161286
121vblm56ym61_processed_0,10.0,6.391279847208751,NA,NA,1.8,88.7987187512048,55.32984764895819,331.241080376712,451.92691482723455,0.1752112001303409,0.031498632203013306,-0.0007380200525396318,1315.290701076779,0.0013573461017416168
121vblm56ym61_processed_1,10.0,4.07910827797744,NA,NA,1.2,106.20083719582041,72.72087557209866,384.02152829961057,471.7354004839715,0.17882464820709984,0.0447403379878712,-0.019205055314349902,1691.2380032771537,0.07472438818136289
121vblm56ym61_processed_2,10.0,5.997606960815066,NA,NA,0.1,107.0357980991428,73.65092213098558,389.6893319735965,510.25609799167387,0.17325970405617439,0.046144481992371825,-0.039543441635325687,1514.1863686017477,0.09248690075478225
121vblm56ym61_processed_3,3.8970068027210885,2.040123314900367,NA,NA,0.25660764690787785,97.28028246888,67.2647683004075,300.7903152077551,517.5093743861968,0.19766515292349404,0.05376858683848834,-0.006547612970210716,1587.2354233226838,0.008233974342190777
140f26okazh51_processed_0,10.0,4.822686092913417,0.3,0.1,0.1,100.86492406093822,71.0219069741275,138.46000588475496,98.55045718911624,0.22243230891568783,0.08436311737330142,-0.033527367134844874,1940.8448180009364,0.0503621883605083
143mdsnmvu461_processed_0,10.0,7.1491604335704535,0.5,0.2,0.1,112.41409353835607,79.45003412555906,179.24440404129777,495.27380656772385,0.10607456109001864,0.023583475722277102,-0.2301406868311447,1029.943649539638,0.35073977971342296
143mdsnmvu461_processed_1,10.0,1.874956888803889,NA,NA,0.1,111.30959470994293,80.05073044143246,339.74294672886356,514.4660763561076,0.19581978990205653,0.03516163174420988,-0.20813270859489036,1212.9936456382648,0.4031725421474548
143mdsnmvu461_processed_10,7.46702947845805,5.484420367560793,NA,NA,0.13392259274139548,111.04517249199446,79.73530367600131,341.14573258760163,447.3702260511011,0.1741639299017364,0.024949064945271767,-0.1927616468776861,1049.518904159699,0.28234665307356044
143mdsnmvu461_processed_2,10.0,1.4139827322899983,NA,NA,0.1,113.94212484638851,77.74603522576969,382.90362270199057,395.50290153121557,0.19984382138238294,0.03252652398000441,-0.13510295756725652,1093.1763762094258,0.23725850038535037
143mdsnmvu461_processed_3,10.0,2.1024218766003724,NA,NA,0.1,110.81442743423639,76.72067606569188,344.0263111402569,519.8523985245301,0.20094692298063857,0.03977173691736825,-0.10264597132494478,1118.769384948502,0.18766935237849247
143mdsnmvu461_processed_4,10.0,4.645671034304601,NA,NA,0.1,111.78556162545794,79.27443896566726,333.0739939702919,379.09250414026246,0.18688874394918437,0.03199968134229987,-0.20015346960502237,1008.1246098626716,0.34272462544023197
143mdsnmvu461_processed_5,10.0,6.8630636638866775,NA,NA,0.1,114.75783560154704,80.63656510733315,351.2594508496057,518.444722052054,0.1620880932365103,0.028649866014370792,-0.2606906847599608,1055.2867265527466,0.46237225826206846
143mdsnmvu461_processed_6,10.0,3.3671669806668345,NA,NA,0.1,112.17161857023842,80.66383577734945,345.3825248393743,417.4833598326086,0.20428169358187062,0.045732560160739524,-0.24178426838591477,1157.2088844023096,0.4641923754701274
143mdsnmvu461_processed_7,10.0,5.773442194211128,NA,NA,0.1,111.83837324039305,80.82743770003805,352.40319993599394,481.2274859182463,0.1688780520208549,0.02936374729226378,-0.2379488849333341,1252.3828856507491,0.4824280060600916
143mdsnmvu461_processed_8,10.0,4.137904032371398,NA,NA,0.1,110.76242119672963,80.09613979879914,336.47082102106947,508.01397330687803,0.1872745759557954,0.03379218260173177,-0.22948916697258534,1144.562339068352,0.4079923559240027
143mdsnmvu461_processed_9,10.0,5.313441088054159,0.1,0.1,0.1,112.96773129368088,81.21616876255317,353.0181915733366,363.37133930748575,0.18105709049880253,0.03141548988164296,-0.288302150467991,1234.7626989700375,0.5325436993340991
154n8n5g97i51_processed_0,10.0,0.2953179955296772,NA,NA,0.5,110.54392456338601,69.47648989941746,265.4401771654471,448.94283820917053,0.17739550037189045,0.0400095850479778,-0.0054090884411282,2109.773671582397,0.03527548600797308
15j1ap1ep9j51_processed_0,10.0,3.575007532503693,NA,NA,0.6,101.0131251223807,64.26762648065564,146.47861585638844,475.6383089946587,0.1832815780841216,0.028711959044030896,-0.006960352440949055,1308.492558130462,0.011450880422276289
15j1ap1ep9j51_processed_1,10.0,11.112018264139975,NA,NA,0.6,109.34868293447303,72.35158432653206,197.2093446930376,477.328978839038,0.10716194073681823,0.027031864505394687,-0.04692837399752014,1059.3856068586142,0.06922415886930441
15j1ap1ep9j51_processed_2,10.0,4.652031038039072,NA,NA,0.1,108.84424962653779,68.19037123657561,182.62042832872646,163.0950964603928,0.1328062160633446,0.05465909908256531,-0.02038201388938263,1202.8214243913858,0.02703252429415685
15j1ap1ep9j51_processed_3,10.0,7.066295944367289,NA,NA,0.1,106.8010005798787,77.19260476586751,271.8505487804254,450.6011259125624,0.15324594038411962,0.020870152688663837,-0.1117764679199971,1430.5842062656054,0.208981458738844
15j1ap1ep9j51_processed_4,10.0,5.118827536486346,NA,NA,0.1,107.94207087137391,72.79148194297922,186.27546606373647,514.7359316777181,0.1771079142210576,0.03700198260133231,-0.05137233753385755,876.5855424859551,0.07578347359765515
15j1ap1ep9j51_processed_5,10.0,3.849868508175523,NA,NA,0.1,106.53114111506333,76.60154070191956,194.01642084654443,500.63011149242664,0.1862265164027266,0.028890932402916864,-0.09455248886663906,1351.2558764435082,0.1842151496883113
15j1ap1ep9j51_processed_6,10.0,5.10733383854891,NA,NA,0.2,107.45245810300004,76.12071011575073,332.7105873995049,505.2718887644423,0.17156453694234147,0.023424964389712713,-0.09419978812677408,1419.2373059066792,0.16411249232536648
15j1ap1ep9j51_processed_7,10.0,6.127455148728052,NA,NA,0.1,108.65795795906362,78.95949865296211,145.9590818527482,383.0359971320589,0.14487617648840134,0.016112971224480667,-0.17931909031331367,1384.796714068352,0.31376568511437897
15j1ap1ep9j51_processed_8,10.0,5.19431809476816,NA,NA,0.1,107.90836897617791,77.75784465495339,145.51036945364103,257.17878850098003,0.16435682923763473,0.01708136194204426,-0.14667576789264306,1110.846549235331,0.23757981995100755
15j1ap1ep9j51_processed_9,4.250022675736961,4.544484240799359,NA,NA,0.23529411764705882,104.46584653318553,74.62918067167539,174.5693873520495,176.87957860262182,0.1728696783486571,0.025778524314742715,-0.058809769817980154,1274.263711968475,0.04936294752841058
16dnw24q0jo51_processed_0,10.0,1.0795741801927403,NA,NA,0.2,110.68572337012755,78.57221872995986,248.9916191539851,521.1407811833789,0.20346388223283093,0.03506066935433832,-0.1309492033246461,1229.0892487905742,0.28706787863833594
16dnw24q0jo51_processed_1,10.0,1.5049633853611015,0.6,0.2,0.1,106.18702702948806,75.65806303342563,138.48059833144802,524.4874946547577,0.19604624620841568,0.035121865479193416,-0.09851197428432758,964.7114690621098,0.14683037768739934
16dnw24q0jo51_processed_2,10.0,0.7528271612558121,NA,NA,0.2,108.69510673158084,78.29253670022612,213.77580948092404,438.2206298808125,0.20507713820831766,0.037999529893612376,-0.15149678883154272,1119.469193781211,0.26916801999530676
16dnw24q0jo51_processed_3,4.34702947845805,0.7520222320325032,NA,NA,0.23004370830457785,107.26981177601778,78.6649496909231,228.1130860407008,421.42717294632234,0.2087105880573682,0.036094913003149355,-0.15707635300371361,1357.7142841153295,0.12747848261069641
17hzkgqtssb61_processed_0,10.0,3.580008863154022,NA,NA,0.1,104.82412223898271,71.40547196032307,118.91026193744824,248.23582101688726,0.21537159742651804,0.03611395591382739,-0.04295731862196305,614.6321004993757,0.0556004645711364
17hzkgqtssb61_processed_1,10.0,1.8626593437938386,0.5,0.1,0.1,101.31149651682476,69.29204456099367,111.89902051833741,494.1169267897864,0.22024695828550292,0.05825132386378919,-0.027382609128148914,580.0915359706617,0.03417316245252247
17hzkgqtssb61_processed_10,10.0,1.438492647388256,NA,NA,0.1,106.26651664917433,75.35296686876745,133.9548419635895,303.7748611266284,0.2009322808243219,0.04683815922912902,-0.10133667525799427,613.1824964887641,0.13743569349188087
17hzkgqtssb61_processed_11,5.197006802721089,5.084427007236199,NA,NA,0.19241870309794112,106.12798266527327,72.68412742847582,123.47856385775472,477.6613271460095,0.1992228639499955,0.04081755811165676,-0.05251964664344959,672.9827075839329,0.038813870900169904
17hzkgqtssb61_processed_2,10.0,4.833922682177354,1.8,1.3,0.1,105.34134231746826,72.28263666185627,168.31556316646422,306.296680008067,0.222536323042071,0.042469207887900665,-0.04701372707891115,796.4824243133583,0.06727317049904377
17hzkgqtssb61_processed_3,10.0,3.166035835660127,2.3,1.7,0.2,104.99972592762825,72.5656056600108,138.31480713800514,383.06378567799777,0.1779488690292947,0.034601772432764966,-0.05012960556327681,855.4913048142946,0.07191441228165057
17hzkgqtssb61_processed_4,10.0,4.754561569980866,1.9,1.1,0.1,109.5896466331265,75.98611401986047,144.01784106348856,435.64944782838353,0.189610419967211,0.0331859886184789,-0.11201158567587395,727.3513089107366,0.15809132104413098
17hzkgqtssb61_processed_5,10.0,4.395213290809479,2.9,2.4,0.3,106.61465306570223,73.47984669873185,129.88523360973602,463.3583709287612,0.2166350187366606,0.04220541335800069,-0.06319597005352126,803.7054511938202,0.0891858826673027
17hzkgqtssb61_processed_6,10.0,4.591028824163924,0.3,0.1,0.2,110.35025029974521,75.9214107751337,261.078477511959,406.6968599876716,0.2047423491413727,0.03117168644186325,-0.11741406525404545,693.8104712858926,0.1565400151151698
17hzkgqtssb61_processed_7,10.0,3.08328555073298,1.0,0.7,0.1,105.50696986595071,74.90791088698398,226.71026923233586,524.0530381231291,0.2073907009209285,0.03159591285104794,-0.09269527597476862,718.77865071005,0.12386976858490864
17hzkgqtssb61_processed_8,10.0,3.4956089224145312,0.3,0.1,0.2,106.22368681014835,74.13733807108784,263.60745200117424,389.2160687085971,0.21298025238635873,0.0314447151556638,-0.07478349730208692,699.6338805009364,0.10351560209302503
17hzkgqtssb61_processed_9,10.0,2.5712972133167913,1.5,1.1,0.1,106.07007935610267,75.9765023024683,183.3506330171503,443.1462826690913,0.20071798438239144,0.03858000842897566,-0.11452832502454302,669.3171621410737,0.15841694448965427
1859n94d2aw51_processed_0,10.0,7.361215604501899,NA,NA,0.1,105.88969468137294,66.3144961127499,301.8120248797655,513.7673298102179,0.20380059483807106,0.06407112522900826,-0.005833828775174611,1126.392302590512,0.01704480230875197
1859n94d2aw51_processed_1,2.8830385487528343,1.9248202110969517,NA,NA,0.346860908775581,101.26396189251952,69.83846381514772,505.7789276092179,524.6631204116943,0.18002479725715653,0.060166949874806856,-0.014077726792156684,1197.6186248647186,0.010934604253372527
1a8lksziefs61_processed_0,10.0,11.63779971194985,1.8,1.5,0.6,109.22295323329854,72.41510436963668,298.3218091100441,493.8370951929246,0.1302147810131217,0.015835417945431272,-0.03466092213202695,2393.7460986267165,0.06952987933178761
1a8lksziefs61_processed_1,10.0,11.62195191248724,3.3,2.6,1.2,99.37449087754958,65.3176781442349,253.6860787006687,523.173844133,0.11625167525386695,0.01666906578706398,-0.008138682130192022,1577.9439518960673,0.013544744695725967
1a8lksziefs61_processed_10,10.0,8.597735144519682,2.5,1.5,1.6,100.05059321388636,63.83434929703439,291.53236090837504,461.58500775610315,0.13665484133642955,0.018762256006984106,-0.004994968580488772,3230.867421582397,0.009635189160219548
1a8lksziefs61_processed_11,10.0,9.04422941211676,1.2,1.0,1.1,94.38850827578726,61.2034989990118,251.0620421888243,366.8683369379926,0.15805949917406384,0.02525594312648406,-0.003178255866622885,1756.9950403792134,0.005255003213552603
1a8lksziefs61_processed_12,10.0,8.303612302318136,1.5,1.0,0.2,103.18847089582313,68.27010400898745,274.3166030856813,474.66883121171213,0.1476146730083181,0.021773574822658834,-0.013874265757644003,1983.6331294865793,0.026721890409850554
1a8lksziefs61_processed_13,10.0,9.625793149467322,0.9,0.8,0.2,107.78385108117881,70.1478090835402,322.3403226922343,523.3782127056035,0.14903898101438104,0.02284089303627015,-0.022595986852425885,2616.235321083021,0.04120728869482021
1a8lksziefs61_processed_14,10.0,9.034791262988598,NA,NA,0.8,98.26364033623909,64.86614191154177,301.10136000525085,515.2351870679838,0.15020532278220222,0.025315938885820503,-0.006824805627245184,2322.690508934145,0.012265531950930986
1a8lksziefs61_processed_15,10.0,8.857131774799047,0.9,0.6,0.9,101.07198048028033,64.76525007784387,293.9986428097628,446.62619836080336,0.15015326248241556,0.020541089403827546,-0.006867470838642204,3079.458781991261,0.012084761482003766
1a8lksziefs61_processed_16,10.0,9.860064219298636,0.5,0.5,0.8,98.76682535119123,64.44136832714672,289.27273722107543,523.5060498490374,0.11819820445959042,0.034201753460326924,-0.005513030960089948,2406.3926439606744,0.011263952114900652
1a8lksziefs61_processed_17,9.333015873015873,8.282996553098332,NA,NA,0.10714668381013608,104.30948050108628,68.43823065329413,325.54577961246014,427.9711172363009,0.12687496788614988,0.018609245161031542,-0.01251128923570778,3098.1830454127676,0.02593349754428103
1a8lksziefs61_processed_2,10.0,8.208674445872463,0.6,0.3,1.2,98.5678137079765,63.757800246854615,324.32939228595063,422.81935329687803,0.14176279696094665,0.021470428704481778,-0.0049682720218310675,2427.461888459738,0.009498364200335344
1a8lksziefs61_processed_3,10.0,7.839400784960773,0.4,0.2,0.4,103.13501322864795,66.548275134465,304.1168745264914,482.134914776508,0.15197060143481622,0.021751858132721125,-0.00902482422851608,2619.6593857287767,0.017994573129001462
1a8lksziefs61_processed_4,10.0,8.0663724062061,1.2,0.9,0.5,101.53517618925166,66.76096499021297,334.590229264899,522.9824494994807,0.16863566835439733,0.02282628012499857,-0.009867045756025324,3038.419992587391,0.018885116899832306
1a8lksziefs61_processed_5,10.0,9.30791747056338,1.4,0.8,1.4,103.96620262750183,67.05942918339187,306.67261343619094,520.7688643662578,0.14886022047999725,0.02193266347921433,-0.010657135291294475,2604.688475343321,0.02035832261343603
1a8lksziefs61_processed_6,10.0,10.24413832953508,1.0,0.8,0.6,103.80062541147502,68.39820300829457,322.8219922887762,507.9419958284933,0.13180819533260624,0.01610317008601079,-0.012648342512317577,2936.8477391541824,0.027624983728824493
1a8lksziefs61_processed_7,10.0,10.112525378733684,1.6,0.7,0.6,107.90791634893297,71.48994087665665,348.10449616255676,506.4898523784662,0.13928491963095013,0.018065494580179902,-0.026685632232178673,2894.4593184300875,0.05609829395722287
1a8lksziefs61_processed_8,10.0,9.328790834327991,1.0,0.4,1.1,103.06449853811094,67.4636848005438,275.78394007001646,515.2926147208457,0.14682241288203424,0.0218853507125349,-0.012067729319979,2407.1424391385767,0.022217198723112234
1a8lksziefs61_processed_9,10.0,10.134173689438088,1.5,1.2,0.7,100.60273779521437,66.25732622528007,337.80302415268955,392.13419168110147,0.13335715794146338,0.02006841612044783,-0.008652217942725552,2388.1726211376404,0.016847199107326256
1b229datdzf61_processed_0,10.0,10.326931280921372,4.0,2.5,2.0,101.85482501520372,69.84336612648929,162.08886925184274,180.9798085028258,0.09257954847690902,0.021674782426356,-0.023821549293967535,1909.9032703261548,0.03836789931862343
1b229datdzf61_processed_1,10.0,9.575826486838013,4.2,2.6,1.1,104.12852266482197,70.35713344886106,159.664372272109,507.4400349037269,0.12173338324603111,0.022877962562603205,-0.026986121550396248,1564.1227274500625,0.04322913863012218
1b229datdzf61_processed_2,10.0,10.008902964985325,3.3,2.1,1.4,101.2310870461082,70.56732378221889,143.47433274089104,517.9418219368928,0.10490905823972979,0.023823376549458125,-0.02866615956264644,1336.334952403246,0.04567906581017208
1b229datdzf61_processed_3,10.0,9.653902737434779,4.4,2.7,1.8,101.28194466623727,69.69147847131573,147.07415730350982,517.5497765405202,0.10867230613104335,0.024686048049764906,-0.02395852033173446,1532.056487008427,0.037518142362935276
1b229datdzf61_processed_4,10.0,8.073480133673081,2.6,1.7,1.4,100.7730032239766,69.43785110384752,161.04252911470002,441.067212262096,0.12842731137060273,0.02541064707276696,-0.018954142817047142,1777.2145170099875,0.03503655114037489
1b229datdzf61_processed_5,10.0,7.224299468625853,3.8,2.2,1.3,100.39148402463582,69.71627979883911,151.60069436151122,516.360686611449,0.11347102222296691,0.022239657133759985,-0.019980642306683737,1583.5424225577403,0.03728041815941591
1b229datdzf61_processed_6,10.0,9.991553298898213,4.6,2.9,1.7,102.53506794257456,69.95743949833809,139.99649290670524,158.84112511459637,0.10294420589842489,0.0231298594317032,-0.025096048881335584,1382.5473285346443,0.039398729838552145
1b229datdzf61_processed_7,10.0,10.546438368113346,4.7,3.1,1.3,102.65696603354397,70.67912150764488,138.40321666519975,519.6211594014446,0.11131077523064908,0.023069803785621148,-0.031129475240657133,1415.388357326779,0.04671064493638793
1b229datdzf61_processed_8,10.0,11.549454981693804,4.7,2.6,0.3,104.49197461115776,72.01207843100869,149.1555255468901,495.6564004151298,0.10912317149714422,0.026659948474815554,-0.041412140860151,1622.281840082709,0.06324482222558193
1b229datdzf61_processed_9,9.24702947845805,11.643711074083356,4.0012977181788685,3.028009084027252,0.8651454525792149,103.86414024372422,71.5681299515476,137.90357966576477,405.4651244474227,0.10706252499709899,0.023084415280048332,-0.04005094047543006,1071.9770053137652,0.052663670540627205
1bt81rmsfl771_processed_1,10.0,5.783718683096589,0.2,0.2,0.1,107.5585925166652,74.78265189196635,205.8895074269649,327.99931462479816,0.14867831132939574,0.015692552335335078,-0.047717596204716224,1957.6652231585517,0.12058737890381599
1bt81rmsfl771_processed_3,10.0,1.277255985936086,0.2,0.1,0.1,113.4787530032097,77.17525011153406,212.51237284466734,479.560605095643,0.11870887454994791,0.016872989135922695,-0.07586163224428102,2378.250331616729,0.20785731624094964
1bt81rmsfl771_processed_4,10.0,-0.4269789832181138,NA,NA,0.1,112.1284488509589,75.89316570719592,237.25788477551512,396.1463072857253,0.11810280808365246,0.03541107152398522,-0.07199397284878291,1816.5787638498753,0.1560011540470635
1bt81rmsfl771_processed_5,10.0,3.3375852052205985,NA,NA,0.1,111.07643290253365,77.44594414883186,360.6138890905437,478.84962999818384,0.10751656248733063,0.016401732445920476,-0.10080210192351224,2075.1831207084892,0.2222316249085755
1bt81rmsfl771_processed_6,10.0,2.3172742707174705,NA,NA,0.1,114.75465297708517,78.28004976880871,335.2191494611308,381.91613322889293,0.11522756908205141,0.019963771717454327,-0.0957286777912795,2113.7475860252807,0.27467313977177155
